"Device.ID","Date...Time..GMT.","Date...Time..Local.","Latitude","Longitude","Altitude","Fix.Status","DOP","Temp..C.","Main..V.","Back..V."
81978,1940-09-12 20:00:16,1940-09-13 02:00:16,27.5663904607192,90.333378515767,0.33,"2-D least-squares   (3 SVs)",3.8,10,0,0
81978,1940-09-12 22:01:10,1940-09-13 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,15.5,0,0
81978,1940-09-13 00:01:10,1940-09-13 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1940-09-13 02:00:35,1940-09-13 08:00:35,27.5599497841147,90.34646676033,3376.43,"4 or more SV KF     (5 SVs)",1.6,8.5,0,0
81978,1940-09-13 04:00:33,1940-09-13 10:00:33,27.5575681845052,90.3366011237134,3423.93,"3-D least-squares   (5 SVs)",1.4,20,0,0
81978,1940-09-13 06:01:10,1940-09-13 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1940-09-13 08:01:10,1940-09-13 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1940-09-13 10:01:10,1940-09-13 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1940-09-13 12:01:10,1940-09-13 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1940-09-13 14:01:10,1940-09-13 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1940-09-13 16:00:51,1940-09-13 22:00:51,27.5614955927357,90.3429652994479,3399.7,"3-D least-squares   (5 SVs)",2,5,0,0
81978,1940-09-13 18:01:10,1940-09-14 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1940-09-13 20:01:10,1940-09-14 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,6,0,0
81978,1940-09-13 22:01:10,1940-09-14 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,4.5,0,0
81978,1940-09-14 00:01:10,1940-09-14 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1940-09-14 02:01:10,1940-09-14 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,8,0,0
81978,1940-09-14 04:01:10,1940-09-14 10:01:10,27.5539529124782,90.3390539810081,3377.63,"4 or more SV KF     (4 SVs)",3,14,0,0
81978,1940-09-14 06:01:10,1940-09-14 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1940-09-14 08:01:10,1940-09-14 14:01:10,27.5775018142671,90.3433192269058,0.4,"2-D least-squares   (3 SVs)",14.4,20,0,0
81978,1940-09-14 10:01:10,1940-09-14 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1940-09-14 12:01:10,1940-09-14 18:01:10,27.5364908583791,90.3325174989799,0.07,"2-D least-squares   (3 SVs)",3.4,16.5,0,0
81978,1940-09-14 14:01:10,1940-09-14 20:01:10,27.5575742966729,90.3508979045546,0.12,"2-D least-squares   (3 SVs)",3,6,0,0
81978,1940-09-14 16:01:10,1940-09-14 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,6.5,0,0
81978,1940-09-14 18:01:10,1940-09-15 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-14 20:01:10,1940-09-15 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,6,0,0
81978,1940-09-14 22:01:10,1940-09-15 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1940-09-15 00:01:10,1940-09-15 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,12,0,0
81978,1940-09-15 02:01:10,1940-09-15 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,9,0,0
81978,1940-09-15 04:01:10,1940-09-15 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1940-09-15 06:01:10,1940-09-15 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,26,0,0
81978,1940-09-15 08:01:10,1940-09-15 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1940-09-15 10:01:10,1940-09-15 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1940-09-15 12:01:10,1940-09-15 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,8,0,0
81978,1940-09-15 14:01:10,1940-09-15 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-15 16:01:10,1940-09-15 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,15.5,0,0
81978,1940-09-15 18:01:10,1940-09-16 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,29,0,0
81978,1940-09-15 20:01:10,1940-09-16 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1940-09-15 22:01:10,1940-09-16 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1940-09-16 00:00:33,1940-09-16 06:00:33,27.5572907043928,90.348584154662,3372.98,"3-D least-squares   (5 SVs)",2.2,8.5,0,0
81978,1940-09-16 02:00:35,1940-09-16 08:00:35,27.5530327653945,90.3425232791888,3388.14,"3-D least-squares   (4 SVs)",3.2,8,0,0
81978,1940-09-16 04:00:57,1940-09-16 10:00:57,27.5500718563475,90.3426407774888,3439.01,"4 or more SV KF     (5 SVs)",1.8,14.5,0,0
81978,1940-09-16 06:00:37,1940-09-16 12:00:37,27.5584916942416,90.3414712932236,3453.04,"3-D least-squares   (4 SVs)",1.8,14.5,0,0
81978,1940-09-16 08:00:33,1940-09-16 14:00:33,27.5521449360317,90.347615936634,3410.94,"3-D least-squares   (4 SVs)",4.4,16.5,0,0
81978,1940-09-16 10:01:10,1940-09-16 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1940-09-16 12:01:03,1940-09-16 18:01:03,27.5590745923233,90.3454641192665,3364.92,"3-D least-squares   (5 SVs)",2.6,13.5,0,0
81978,1940-09-16 14:00:24,1940-09-16 20:00:24,27.5574560536712,90.3396367275779,3419.6,"3-D least-squares   (5 SVs)",1.4,19,0,0
81978,1940-09-16 16:01:11,1940-09-16 22:01:11,27.5548592913882,90.3390327325341,0.14,"2-D least-squares   (3 SVs)",1.8,9.5,0,0
81978,1940-09-16 18:01:10,1940-09-17 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,14.5,0,0
81978,1940-09-16 20:01:04,1940-09-17 02:01:04,27.5563123965966,90.3459113694273,3401.45,"3-D least-squares   (5 SVs)",1.6,11.5,0,0
81978,1940-09-16 22:01:10,1940-09-17 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-17 00:01:10,1940-09-17 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,7,0,0
81978,1940-09-17 02:01:05,1940-09-17 08:01:05,27.557954494032,90.3443593435427,3388.99,"4 or more SV KF     (4 SVs)",2.4,10,0,0
81978,1940-09-17 04:01:10,1940-09-17 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,17,0,0
81978,1940-09-17 06:01:10,1940-09-17 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,18.5,0,0
81978,1940-09-17 08:01:10,1940-09-17 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1940-09-17 10:01:10,1940-09-17 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1940-09-17 12:01:08,1940-09-17 18:01:08,27.5551114181526,90.3438910688621,-0.51,"2-D least-squares   (3 SVs)",7.4,12,0,0
81978,1940-09-17 14:01:10,1940-09-17 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,11.5,0,0
81978,1940-09-17 16:01:10,1940-09-17 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,17.5,0,0
81978,1940-09-17 18:01:10,1940-09-18 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-17 20:01:10,1940-09-18 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-17 22:01:10,1940-09-18 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,6.5,0,0
81978,1940-09-18 00:01:10,1940-09-18 06:01:10,27.5540517060972,90.3634918836212,-0.17,"2-D least-squares   (3 SVs)",2.4,7,0,0
81978,1940-09-18 02:01:10,1940-09-18 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,7.5,0,0
81978,1940-09-18 04:01:11,1940-09-18 10:01:11,27.5703679311005,90.353070020004,0.34,"2-D least-squares   (3 SVs)",4,14,0,0
81978,1940-09-18 06:01:10,1940-09-18 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-18 08:01:10,1940-09-18 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,20,0,0
81978,1940-09-18 10:01:10,1940-09-18 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,16.5,0,0
81978,1940-09-18 12:01:10,1940-09-18 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-18 14:01:10,1940-09-18 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-18 16:01:10,1940-09-18 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-18 18:01:10,1940-09-19 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,12,0,0
81978,1940-09-18 20:01:10,1940-09-19 02:01:10,27.5273873138545,90.3538099494062,0.18,"2-D least-squares   (3 SVs)",6.2,11,0,0
81978,1940-09-18 22:01:10,1940-09-19 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1940-09-19 00:01:10,1940-09-19 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-19 02:01:10,1940-09-19 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,9.5,0,0
81978,1940-09-19 04:01:10,1940-09-19 10:01:10,27.6154666307594,90.2827310892881,-0.44,"2-D least-squares   (3 SVs)",22.6,13.5,0,0
81978,1940-09-19 06:01:10,1940-09-19 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,24,0,0
81978,1940-09-19 08:01:11,1940-09-19 14:01:11,27.5577358437271,90.3378682739842,2867.3,"4 or more SV KF     (4 SVs)",2.8,21,0,0
81978,1940-09-19 10:01:03,1940-09-19 16:01:03,27.5566283154683,90.343606833401,3389.3,"3-D least-squares   (5 SVs)",2.4,16,0,0
81978,1940-09-19 12:00:44,1940-09-19 18:00:44,27.5564181797814,90.3391401814659,3350.81,"3-D least-squares   (4 SVs)",3.6,10.5,0,0
81978,1940-09-19 14:01:08,1940-09-19 20:01:08,27.53127927336,90.3343814626458,0.31,"2-D least-squares   (3 SVs)",4,11.5,0,0
81978,1940-09-19 16:00:57,1940-09-19 22:00:57,27.5501596814806,90.34514602346,3349.33,"4 or more SV KF     (5 SVs)",2.6,8,0,0
81978,1940-09-19 18:00:16,1940-09-20 00:00:16,27.5514276406259,90.3466659659191,3351.8,"2-D least-squares   (3 SVs)",4.6,16.5,0,0
81978,1940-09-19 20:01:10,1940-09-20 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,14,0,0
81978,1940-09-19 22:01:10,1940-09-20 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-20 00:01:10,1940-09-20 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,10.5,0,0
81978,1940-09-20 02:01:10,1940-09-20 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,16,0,0
81978,1940-09-20 04:01:10,1940-09-20 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1940-09-20 06:01:08,1940-09-20 12:01:08,27.5419819706922,90.3370049809173,-0.36,"2-D least-squares   (3 SVs)",3.2,18.5,0,0
81978,1940-09-20 08:01:11,1940-09-20 14:01:11,27.5445069814563,90.3437038450533,-0.28,"2-D least-squares   (3 SVs)",5.8,16.5,0,0
81978,1940-09-20 10:01:10,1940-09-20 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1940-09-20 12:01:10,1940-09-20 18:01:10,27.536387197824,90.3421003559888,3274,"4 or more SV KF     (4 SVs)",3.4,12,0,0
81978,1940-09-20 14:01:11,1940-09-20 20:01:11,27.5377924698199,90.3427808839359,3118.48,"4 or more SV KF     (6 SVs)",1.2,11.5,0,0
81978,1940-09-20 16:00:35,1940-09-20 22:00:35,27.5355609333836,90.3403451647158,3320.72,"4 or more SV KF     (5 SVs)",1.8,9.5,0,0
81978,1940-09-20 18:00:11,1940-09-21 00:00:11,27.5333450995924,90.3369575572036,3321.22,"4 or more SV KF     (4 SVs)",2.4,17.5,0,0
81978,1940-09-20 20:00:35,1940-09-21 02:00:35,27.534714966967,90.3486738133122,3301.38,"4 or more SV KF     (5 SVs)",2,7.5,0,0
81978,1940-09-20 22:00:17,1940-09-21 04:00:17,27.5314642948018,90.3394913181745,3292.1,"4 or more SV KF     (4 SVs)",4,4,0,0
81978,1940-09-21 00:00:39,1940-09-21 06:00:39,27.5225881407868,90.3324719979815,0.2,"2-D least-squares   (3 SVs)",4.4,17,0,0
81978,1940-09-21 02:00:34,1940-09-21 08:00:34,27.5301417721571,90.3449793882349,3323.43,"3-D least-squares   (6 SVs)",1.4,10,0,0
81978,1940-09-21 04:00:24,1940-09-21 10:00:24,27.5347943970042,90.3376648355204,3334.86,"4 or more SV KF     (5 SVs)",1.2,19.5,0,0
81978,1940-09-21 06:01:10,1940-09-21 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,20.5,0,0
81978,1940-09-21 08:01:10,1940-09-21 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,26,0,0
81978,1940-09-21 10:01:08,1940-09-21 16:01:08,27.5304617948721,90.3036364767889,-0.11,"2-D least-squares   (3 SVs)",7,22,0,0
81978,1940-09-21 12:00:34,1940-09-21 18:00:34,27.536836708203,90.3408919635561,3404.81,"3-D least-squares   (5 SVs)",1.6,7.5,0,0
81978,1940-09-21 14:00:19,1940-09-21 20:00:19,27.5418619894541,90.3502241438189,3523.3,"3-D least-squares   (4 SVs)",1.4,6,0,0
81978,1940-09-21 16:01:10,1940-09-21 22:01:10,27.5820095693822,90.3358672151734,-0.29,"2-D least-squares   (3 SVs)",16.4,10,0,0
81978,1940-09-21 18:01:10,1940-09-22 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,4.5,0,0
81978,1940-09-21 20:01:10,1940-09-22 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1940-09-21 22:01:10,1940-09-22 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,4,0,0
81978,1940-09-22 00:01:10,1940-09-22 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,9,0,0
81978,1940-09-22 02:01:10,1940-09-22 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,7.5,0,0
81978,1940-09-22 04:00:33,1940-09-22 10:00:33,27.5478089650047,90.350893786158,3497.79,"3-D least-squares   (7 SVs)",1.6,13,0,0
81978,1940-09-22 06:01:10,1940-09-22 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1940-09-22 08:00:57,1940-09-22 14:00:57,27.5518035393223,90.3435322228825,3381.01,"4 or more SV KF     (6 SVs)",1.4,12,0,0
81978,1940-09-22 10:00:59,1940-09-22 16:00:59,27.5532541777703,90.3447123442999,3379.61,"4 or more SV KF     (5 SVs)",2,16,0,0
81978,1940-09-22 12:01:10,1940-09-22 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,10.5,0,0
81978,1940-09-22 14:01:10,1940-09-22 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-22 16:01:10,1940-09-22 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,13.5,0,0
81978,1940-09-22 18:00:42,1940-09-23 00:00:42,27.5744609587258,90.3453546261381,-0.15,"2-D least-squares   (3 SVs)",3.8,13,0,0
81978,1940-09-22 20:01:10,1940-09-23 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,12.5,0,0
81978,1940-09-22 22:01:10,1940-09-23 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,21.5,0,0
81978,1940-09-23 00:01:10,1940-09-23 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1940-09-23 02:01:10,1940-09-23 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,8.5,0,0
81978,1940-09-23 04:01:08,1940-09-23 10:01:08,27.5935432043436,90.3261471745088,0.14,"2-D least-squares   (3 SVs)",13,13.5,0,0
81978,1940-09-23 06:01:10,1940-09-23 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,10.5,0,0
81978,1940-09-23 08:01:10,1940-09-23 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-23 10:01:02,1940-09-23 16:01:02,27.5401929751836,90.3210643843752,0.07,"2-D least-squares   (3 SVs)",3,9,0,0
81978,1940-09-23 12:01:08,1940-09-23 18:01:08,27.5267115915858,90.3009849848057,-0.34,"2-D least-squares   (3 SVs)",6.8,8.5,0,0
81978,1940-09-23 14:01:10,1940-09-23 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,7.5,0,0
81978,1940-09-23 16:01:10,1940-09-23 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,10.5,0,0
81978,1940-09-23 18:01:10,1940-09-24 00:01:10,27.5362215708833,90.316278662214,0.31,"2-D least-squares   (3 SVs)",2.4,11,0,0
81978,1940-09-23 20:01:10,1940-09-24 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-23 22:01:10,1940-09-24 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1940-09-24 00:01:10,1940-09-24 06:01:10,27.5274501624173,90.3244416198446,-0.19,"2-D least-squares   (3 SVs)",4,10,0,0
81978,1940-09-24 02:01:10,1940-09-24 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,8.5,0,0
81978,1940-09-24 04:00:34,1940-09-24 10:00:34,27.5128816936837,90.3323155316338,2865.2,"3-D least-squares   (5 SVs)",2,11.5,0,0
81978,1940-09-24 06:00:12,1940-09-24 12:00:12,27.5163079064381,90.3320794340465,2878.88,"4 or more SV KF     (4 SVs)",2.8,19,0,0
81978,1940-09-24 08:01:10,1940-09-24 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,11.5,0,0
81978,1940-09-24 10:01:10,1940-09-24 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,12.5,0,0
81978,1940-09-24 12:01:10,1940-09-24 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-24 14:00:58,1940-09-24 20:00:58,27.497884224548,90.3188751253577,2615.36,"3-D least-squares   (5 SVs)",1.4,10.5,0,0
81978,1940-09-24 16:00:33,1940-09-24 22:00:33,27.4974570304043,90.3171835916004,2615.72,"3-D least-squares   (7 SVs)",1.2,11.5,0,0
81978,1940-09-24 18:01:03,1940-09-25 00:01:03,27.4971265805323,90.309886584536,2591.81,"3-D least-squares   (5 SVs)",1.8,11.5,0,0
81978,1940-09-24 20:01:10,1940-09-25 02:01:10,27.5056380293248,90.3019526884627,0.15,"2-D least-squares   (3 SVs)",3.4,11,0,0
81978,1940-09-24 22:01:10,1940-09-25 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-25 00:01:10,1940-09-25 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1940-09-25 02:01:10,1940-09-25 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,9.5,0,0
81978,1940-09-25 04:01:10,1940-09-25 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1940-09-25 06:01:10,1940-09-25 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,27,0,0
81978,1940-09-25 08:01:10,1940-09-25 14:01:10,27.5131369049837,90.3016584594134,2784.74,"4 or more SV KF     (4 SVs)",3.4,23,0,0
81978,1940-09-25 10:01:10,1940-09-25 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,19.5,0,0
81978,1940-09-25 12:01:04,1940-09-25 18:01:04,27.519931402347,90.302471933241,2670.07,"4 or more SV KF     (5 SVs)",1.6,12,0,0
81978,1940-09-25 14:00:36,1940-09-25 20:00:36,27.5166909112036,90.2986030241615,2667.23,"2-D least-squares   (3 SVs)",34.2,11,0,0
81978,1940-09-25 16:00:36,1940-09-25 22:00:36,27.5137829052478,90.2964008403617,2588.16,"4 or more SV KF     (5 SVs)",2.2,11.5,0,0
81978,1940-09-25 18:01:10,1940-09-26 00:01:10,27.5117609379447,90.2927164420362,2599.42,"3-D least-squares   (4 SVs)",2.2,9.5,0,0
81978,1940-09-25 20:01:10,1940-09-26 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,12.5,0,0
81978,1940-09-25 22:01:09,1940-09-26 04:01:09,27.5141749855485,90.301687366949,2585.14,"4 or more SV KF     (6 SVs)",1.6,13,0,0
81978,1940-09-26 00:00:11,1940-09-26 06:00:11,27.5113889413676,90.3044682067931,2673.61,"4 or more SV KF     (5 SVs)",3.8,10,0,0
81978,1940-09-26 02:00:58,1940-09-26 08:00:58,27.5085759803033,90.3074280015627,2605.13,"4 or more SV KF     (6 SVs)",1.4,11.5,0,0
81978,1940-09-26 04:01:01,1940-09-26 10:01:01,27.5122229455024,90.2987987674985,2628.92,"3-D least-squares   (4 SVs)",2,17,0,0
81978,1940-09-26 06:01:10,1940-09-26 12:01:10,27.4954562880679,90.3249574767069,-0.25,"2-D least-squares   (3 SVs)",4,20,0,0
81978,1940-09-26 08:01:10,1940-09-26 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,15,0,0
81978,1940-09-26 10:00:34,1940-09-26 16:00:34,27.5091233004454,90.2950699688428,2595.03,"3-D least-squares   (5 SVs)",1.6,15.5,0,0
81978,1940-09-26 12:01:10,1940-09-26 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1940-09-26 14:01:06,1940-09-26 20:01:06,27.5114689688662,90.3020721011483,2658.74,"4 or more SV KF     (5 SVs)",2.4,12,0,0
81978,1940-09-26 16:01:10,1940-09-26 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,28,0,0
81978,1940-09-26 18:01:04,1940-09-27 00:01:04,27.5223845873844,90.3057190631264,2682.82,"4 or more SV KF     (5 SVs)",1.2,19.5,0,0
81978,1940-09-26 20:00:35,1940-09-27 02:00:35,27.5181029677263,90.3064159143465,2705.8,"4 or more SV KF     (6 SVs)",1,10.5,0,0
81978,1940-09-26 22:00:33,1940-09-27 04:00:33,27.5212132640407,90.3024231474935,2716.06,"3-D least-squares   (6 SVs)",1.4,11.5,0,0
81978,1940-09-27 00:00:30,1940-09-27 06:00:30,27.5180948245002,90.2965801859601,2725.43,"4 or more SV KF     (5 SVs)",4.2,9,0,0
81978,1940-09-27 02:01:10,1940-09-27 08:01:10,27.5223547502509,90.3124438387167,2389.23,"4 or more SV KF     (5 SVs)",1.6,12,0,0
81978,1940-09-27 04:01:10,1940-09-27 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1940-09-27 06:01:10,1940-09-27 12:01:10,NA,NA,NA,"0                   (0 SVs)",0,21,0,0
81978,1940-09-27 08:01:10,1940-09-27 14:01:10,NA,NA,NA,"0                   (0 SVs)",0,29.5,0,0
81978,1940-09-27 10:01:10,1940-09-27 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,12,0,0
81978,1940-09-27 12:01:09,1940-09-27 18:01:09,27.5083745073874,90.3414384214042,-0.09,"2-D least-squares   (3 SVs)",2.6,9.5,0,0
81978,1940-09-27 14:01:10,1940-09-27 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,9.5,0,0
81978,1940-09-27 16:01:03,1940-09-27 22:01:03,27.5255564980873,90.3220535720872,2949.88,"3-D least-squares   (5 SVs)",1.8,9.5,0,0
81978,1940-09-27 18:01:10,1940-09-28 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,11,0,0
81978,1940-09-27 20:00:35,1940-09-28 02:00:35,27.5465940221467,90.3339778055629,3052.45,"4 or more SV KF     (7 SVs)",1,6.5,0,0
81978,1940-09-27 22:00:37,1940-09-28 04:00:37,27.5387738654245,90.337207429833,3046.65,"4 or more SV KF     (5 SVs)",2.4,10.5,0,0
81978,1940-09-28 00:01:10,1940-09-28 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,7,0,0
81978,1940-09-28 02:01:10,1940-09-28 08:01:10,NA,NA,NA,"0                   (0 SVs)",0,7,0,0
81978,1940-09-28 04:01:10,1940-09-28 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,19,0,0
81978,1940-09-28 06:01:03,1940-09-28 12:01:03,27.5502318415284,90.3442343095489,3409.7,"3-D least-squares   (5 SVs)",1.4,16,0,0
81978,1940-09-28 08:00:35,1940-09-28 14:00:35,27.5519086421066,90.3425314816656,3421.36,"4 or more SV KF     (6 SVs)",1.4,20,0,0
81978,1940-09-28 10:01:10,1940-09-28 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,10,0,0
81978,1940-09-28 12:01:09,1940-09-28 18:01:09,27.5598483683679,90.3380506303645,3328.51,"4 or more SV KF     (4 SVs)",2.4,6.5,0,0
81978,1940-09-28 14:01:10,1940-09-28 20:01:10,NA,NA,NA,"0                   (0 SVs)",0,6.5,0,0
81978,1940-09-28 16:01:10,1940-09-28 22:01:10,NA,NA,NA,"0                   (0 SVs)",0,6,0,0
81978,1940-09-28 18:01:10,1940-09-29 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,10.5,0,0
81978,1940-09-28 20:01:10,1940-09-29 02:01:10,NA,NA,NA,"0                   (0 SVs)",0,6.5,0,0
81978,1940-09-28 22:01:10,1940-09-29 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,9,0,0
81978,1940-09-29 00:01:10,1940-09-29 06:01:10,NA,NA,NA,"0                   (0 SVs)",0,7,0,0
81978,1940-09-29 02:01:06,1940-09-29 08:01:06,27.5138325417455,90.2003690944539,-0.2,"2-D least-squares   (3 SVs)",26.4,7,0,0
81978,1940-09-29 04:01:10,1940-09-29 10:01:10,NA,NA,NA,"0                   (0 SVs)",0,8.5,0,0
81978,1940-09-29 06:00:57,1940-09-29 12:00:57,27.5520419997875,90.327532720663,2935.18,"3-D least-squares   (5 SVs)",2,16,0,0
81978,1940-09-29 08:01:09,1940-09-29 14:01:09,27.5463445345864,90.3078430784426,0.23,"2-D least-squares   (3 SVs)",4.2,17.5,0,0
81978,1940-09-29 10:01:10,1940-09-29 16:01:10,NA,NA,NA,"0                   (0 SVs)",0,13,0,0
81978,1940-09-29 12:01:10,1940-09-29 18:01:10,NA,NA,NA,"0                   (0 SVs)",0,9,0,0
81978,1940-09-29 14:00:33,1940-09-29 20:00:33,27.5343057665391,90.318161217262,3092.81,"3-D least-squares   (8 SVs)",1.2,9.5,0,0
81978,1940-09-29 16:00:19,1940-09-29 22:00:19,27.5285139266847,90.3158024022653,2987.58,"4 or more SV KF     (6 SVs)",1.4,5,0,0
81978,1940-09-29 18:01:10,1940-09-30 00:01:10,NA,NA,NA,"0                   (0 SVs)",0,8.5,0,0
81978,1940-09-29 20:01:09,1940-09-30 02:01:09,27.5111305571073,90.3073574879041,2923.96,"4 or more SV KF     (4 SVs)",1.6,9,0,0
81978,1940-09-29 22:01:10,1940-09-30 04:01:10,NA,NA,NA,"0                   (0 SVs)",0,14,0,0
81978,1940-09-30 00:01:09,1940-09-30 06:01:09,27.50931313338,90.3226785533703,-0.06,"2-D least-squares   (3 SVs)",3,10,0,0
